id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
1116,731,84,1,1,name_op_library_card_type_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1117,738,22,1,1,name_op_media_unit_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1118,738,21,1,1,name_op_media_unit_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1119,738,84,1,1,name_op_media_unit_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1120,429,84,1,1,name_op_course_library,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1121,434,84,1,1,name_op_subject_library,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1122,430,84,1,1,name_op_faculty_library,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1123,433,84,1,1,name_op_student_library,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1124,432,84,1,1,op_student_course_parent,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1125,85,84,1,1,name_op_res_partner_library,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1126,737,22,1,1,name_op_media_type_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1127,737,21,1,1,name_op_media_type_faculty,t,t,t,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1128,737,84,1,1,name_op_media_type_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1129,743,22,1,1,name_issue_media,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1130,744,22,1,1,name_reserve_media,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1131,745,22,1,1,name_return_media,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
