id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
562,,,2024-04-18 07:41:05.464971,1,"","{""en_US"": ""Allows to send sms to website visitor""}",website_sms,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Send SMS to Visitor""}",72,"{""en_US"": ""Allows to send sms to website visitor if the visitor is linked to a partner.""}",f,f,f,LGPL-3,54,t,f,,,,,"","","* INHERIT website.visitor.view.form.inherit.website.mass.mailing.sms (form)
* INHERIT website.visitor.view.kanban.inherit.website.sms (kanban)
* INHERIT website.visitor.view.tree.inherit.website.sms (tree)",official,
478,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_main_flows,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Test Main Flow""}",38,"{""en_US"": ""\nThis module will test the main workflow of Odoo.\nIt will install some main apps and will try to execute the most important actions.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
554,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Bridge module for website_sale / sale_product_configurator""}",website_sale_product_configurator,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Website Sale Product Configurator""}",4,"{""en_US"": ""\nBridge module to make the website e-commerce compatible with the product configurator\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","Optional Products (qweb)
configure_optional_products (qweb)
optional_product_items (qweb)
product_quantity_config (qweb)",official,
471,,,2024-04-18 10:43:23.662334,2,http://www.camptocamp.com,"{""en_US"": """"}",test_inherits,Camptocamp,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-inherits""}",38,"{""en_US"": ""A module to verify the inheritance using _inherits.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
472,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_inherits_depends,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-inherits-depends""}",38,"{""en_US"": ""A module to verify the inheritance using _inherits in non-original modules.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
553,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",website_sale_picking,Odoo S.A.,/website_sale_picking/static/description/icon.png,uninstalled,,"{""en_US"": ""On site Payment & Picking""}",72,"{""en_US"": ""\nAllows customers to pay for their orders at a shop, instead of paying online.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
560,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Allows to link forum on a course""}",website_slides_forum,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Forum on Courses""}",73,"{""en_US"": ""A Slide channel can be linked to forum. Also, profiles from slide and forum are regrouped together""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
550,,,2024-04-18 07:38:51.528016,1,"","{""en_US"": ""Bridge module for Website sale comparison and wishlist""}",website_sale_comparison_wishlist,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Product Availability Notifications""}",72,"{""en_US"": ""\nIt allows for comparing products from the wishlist\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
551,,,2024-04-18 07:38:51.528016,1,"","{""en_US"": ""Use coupon, promotion, gift cards and loyalty programs in your eCommerce store""}",website_sale_loyalty,Odoo S.A.,/website_sale_loyalty/static/description/icon.png,uninstalled,,"{""en_US"": ""Coupons, Promotions, Gift Card and Loyalty for eCommerce""}",72,"{""en_US"": ""\nCreate coupon, promotion codes, gift cards and loyalty programs to boost your sales (free products, discounts, etc.). Shoppers can use them in the eCommerce checkout.\n\nCoupon & promotion programs can be edited in the Catalog menu of the Website app.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
552,,,2024-04-18 07:38:51.528016,1,"","{""en_US"": ""Let's choose Point Relais® on your ecommerce""}",website_sale_mondialrelay,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""eCommerce Mondialrelay Delivery""}",72,"{""en_US"": ""\nThis module allow your customer to choose a Point Relais® and use it as shipping address.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
17,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",analytic,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.1,"{""en_US"": ""Analytic Accounting""}",2,"{""en_US"": ""\nModule for defining analytic accounting object.\n===============================================\n\nIn Odoo, analytic accounts are linked to general accounts but are treated\ntotally independently. So, you can enter various different analytic operations\nthat have no counterpart in the general financial accounts.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","* INHERIT account.analytic.account.list.select (tree)
account.analytic.account.kanban (kanban)
account.analytic.account.list (tree)
account.analytic.account.search (search)
account.analytic.distribution.model.form (form)
account.analytic.distribution.model.tree (tree)
account.analytic.line.form (form)
account.analytic.line.graph (graph)
account.analytic.line.kanban (kanban)
account.analytic.line.pivot (pivot)
account.analytic.line.select (search)
account.analytic.line.tree (tree)
account.analytic.plan.form (form)
account.analytic.plan.tree (tree)
analytic.analytic.account.form (form)",official,
564,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://odoo.com/app/studio?utm_source=db&utm_medium=module,"{""en_US"": ""Create and Customize Applications""}",web_studio,Odoo S.A.,/base/static/img/icons/web_studio.png,uninstallable,,"{""en_US"": ""Studio""}",83,,t,f,f,OEEL-1,75,f,t,,,,,"","","",official,
565,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/timesheet?utm_source=db&utm_medium=module,"{""en_US"": ""Track time & costs""}",timesheet_grid,Odoo S.A.,/base/static/img/icons/timesheet_grid.png,uninstallable,,"{""en_US"": ""Timesheets""}",32,,t,f,f,OEEL-1,65,f,t,,,,,"","","",official,
566,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/accounting?utm_source=db&utm_medium=module,"{""en_US"": ""Accounting, Taxes, Budgets, Assets...""}",account_accountant,Odoo S.A.,/base/static/img/icons/account_accountant.png,uninstallable,,"{""en_US"": ""Accounting""}",2,,t,f,f,OEEL-1,30,f,t,,,,,"","","",official,
567,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/knowledge?utm_source=db&utm_medium=module,"{""en_US"": ""Centralize, manage, share and grow your knowledge library""}",knowledge,Odoo S.A.,/base/static/img/icons/knowledge.png,uninstallable,,"{""en_US"": ""Knowledge""}",10,,t,f,f,OEEL-1,30,f,t,,,,,"","","",official,
568,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/field-service?utm_source=db&utm_medium=module,"{""en_US"": ""Schedule and track onsite operations, time and material""}",industry_fsm,Odoo S.A.,/base/static/img/icons/industry_fsm.png,uninstallable,,"{""en_US"": ""Field Service""}",81,,t,f,f,OEEL-1,90,f,t,,,,,"","","",official,
569,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/helpdesk?utm_source=db&utm_medium=module,"{""en_US"": ""Track support tickets""}",helpdesk,Odoo S.A.,/base/static/img/icons/helpdesk.png,uninstallable,,"{""en_US"": ""Helpdesk""}",79,,t,f,f,OEEL-1,110,f,t,,,,,"","","",official,
570,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/appraisals?utm_source=db&utm_medium=module,"{""en_US"": ""Assess your employees""}",hr_appraisal,Odoo S.A.,/base/static/img/icons/hr_appraisal.png,uninstallable,,"{""en_US"": ""Appraisal""}",77,,t,f,f,OEEL-1,180,f,t,,,,,"","","",official,
571,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/marketing-automation?utm_source=db&utm_medium=module,"{""en_US"": ""Build automated mailing campaigns""}",marketing_automation,Odoo S.A.,/base/static/img/icons/marketing_automation.png,uninstallable,,"{""en_US"": ""Marketing Automation""}",53,,t,f,f,OEEL-1,195,f,t,,,,,"","","",official,
572,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/plm?utm_source=db&utm_medium=module,"{""en_US"": ""PLM, ECOs, Versions""}",mrp_plm,Odoo S.A.,/base/static/img/icons/mrp_plm.png,uninstallable,,"{""en_US"": ""Product Lifecycle Management (PLM)""}",54,,t,f,f,OEEL-1,155,f,t,,,,,"","","",official,
555,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Sell your courses online""}",website_sale_slides,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sell Courses""}",4,"{""en_US"": ""Sell your courses using the e-commerce features of the website.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
412,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Social media connectors for company settings.""}",social_media,Odoo S.A.,/base/static/description/icon.png,installed,17.0.0.1,"{""en_US"": ""Social Media""}",4,"{""en_US"": ""\nThe purpose of this technical module is to provide a front for\nsocial media configuration for any other module that might need it.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","",* INHERIT res.company.form.inherit.social.media (form),official,
330,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",portal_rating,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Portal Rating""}",4,"{""en_US"": ""\nBridge module adding rating capabilities on portal. It includes notably\ninclusion of rating directly within the customer portal discuss widget.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","* INHERIT message_thread (qweb)
* INHERIT rating.rating.view.form (form)
Rating: rating composer in popup (qweb)
Rating: static star widget (qweb)",official,
358,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",privacy_lookup,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Privacy""}",4,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"Settings/Technical/Privacy
Settings/Technical/Privacy/Privacy Logs","","privacy.log.view.form (form)
privacy.log.view.tree (tree)
privacy.lookup.wizard.line.view.search (search)
privacy.lookup.wizard.line.view.tree (tree)
privacy.lookup.wizard.view.form (form)",official,
573,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/quality?utm_source=db&utm_medium=module,"{""en_US"": ""Quality Alerts, Control Points""}",quality_control,Odoo S.A.,/base/static/img/icons/quality_control.png,uninstallable,,"{""en_US"": ""Quality""}",54,,t,f,f,OEEL-1,120,f,t,,,,,"","","",official,
574,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/amazon-connector?utm_source=db&utm_medium=module,"{""en_US"": ""Import Amazon orders and sync deliveries""}",sale_amazon,Odoo S.A.,/base/static/img/icons/sale_amazon.png,uninstallable,,"{""en_US"": ""Amazon Connector""}",9,,t,f,f,OEEL-1,320,f,t,,,,,"","","",official,
575,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/sales?utm_source=db&utm_medium=module,"{""en_US"": ""Sell on eBay easily""}",sale_ebay,Odoo S.A.,/base/static/img/icons/sale_ebay.png,uninstallable,,"{""en_US"": ""eBay Connector""}",9,,t,f,f,OEEL-1,325,f,t,,,,,"","","",official,
576,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/planning?utm_source=db&utm_medium=module,"{""en_US"": ""Manage your employees' schedule""}",planning,Odoo S.A.,/base/static/img/icons/planning.png,uninstallable,,"{""en_US"": ""Planning""}",65,,t,f,f,OEEL-1,130,f,t,,,,,"","","",official,
578,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/sign?utm_source=db&utm_medium=module,"{""en_US"": ""Send documents to sign online""}",sign,Odoo S.A.,/base/static/img/icons/sign.png,uninstallable,,"{""en_US"": ""Sign""}",78,,t,f,f,OEEL-1,105,f,t,,,,,"","","",official,
6,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",account_edi_proxy_client,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Proxy features for account_edi""}",2,"{""en_US"": ""\nThis module adds generic features to register an Odoo DB on the proxy responsible for receiving data (via requests from web-services).\n- An edi_proxy_user has a unique identification on a specific proxy type (e.g. l10n_it_edi, peppol) which\nallows to identify him when receiving a document addressed to him. It is linked to a specific company on a specific\nOdoo database.\n- Encryption features allows to decrypt all the user's data when receiving it from the proxy.\n- Authentication offers an additionnal level of security to avoid impersonification, in case someone gains to the user's database.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
212,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""LATAM Document Types""}",l10n_latam_invoice_document,ADHOC SA,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""LATAM Document""}",39,"{""en_US"": ""\nFunctional\n----------\n\nIn some Latinamerica countries, including Argentina and Chile, some accounting transactions like invoices and vendor bills are classified by a document types defined by the government fiscal authorities (In Argentina case AFIP, Chile case SII).\n\nThis module is intended to be extended by localizations in order to manage these document types and is an essential information that needs to be displayed in the printed reports and that needs to be easily identified, within the set of invoices as well of account moves.\n\nEach document type have their own rules and sequence number, this last one is integrated with the invoice number and journal sequence in order to be easy for the localization user. In order to support or not this document types a Journal has a new option that lets to use document or not.\n\nTechnical\n---------\n\nIf your localization needs this logic will then need to add this module as dependency and in your localization module extend:\n\n* extend company's _localization_use_documents() method.\n* create the data of the document types that exists for the specific country. The document type has a country field\n\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
269,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Add lead / opportunities info on mass mailing sms""}",mass_mailing_crm_sms,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Mass mailing sms on lead / opportunities""}",4,"{""en_US"": ""Mass mailing sms on lead / opportunities""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
494,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_website_modules,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Website Modules Test""}",4,"{""en_US"": ""This module contains tests related to website modules.\nIt allows to test website business code when another website module is\ninstalled.""}",f,f,f,LGPL-3,9876,f,f,,,,,"","","",official,
500,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",utm,Odoo S.A.,/utm/static/description/icon.png,installed,17.0.1.1,"{""en_US"": ""UTM Trackers""}",4,"{""en_US"": ""\nEnable management of UTM trackers: campaign, medium, source.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"Link Tracker
Link Tracker/UTMs
Link Tracker/UTMs/Campaigns
Link Tracker/UTMs/Mediums
Link Tracker/UTMs/Sources","","utm.campaign.view.form (form)
utm.campaign.view.form.quick.create (form)
utm.campaign.view.kanban (kanban)
utm.campaign.view.search (search)
utm.campaign.view.tree (tree)
utm.medium.view.form (form)
utm.medium.view.search (search)
utm.medium.view.tree (tree)
utm.source.view.form (form)
utm.source.view.tree (tree)
utm.stage.view.form (form)
utm.stage.view.search (search)
utm.stage.view.tree (tree)
utm.tag.view.tree (tree)",official,
420,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Spreadsheet""}",spreadsheet_dashboard_im_livechat,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Spreadsheet dashboard for live chat""}",4,"{""en_US"": ""Spreadsheet""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
543,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Partner module for website""}",website_partner,Odoo S.A.,/website_partner/static/description/icon.png,installed,17.0.0.1,"{""en_US"": ""Website Partner""}",4,"{""en_US"": ""\nThis is a base module. It holds website-related stuff for Contact model (res.partner).\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","* INHERIT view.res.partner.form.website (form)
Partner Details (qweb)
Partner Page (qweb)",official,
403,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Ease SMS integration with sales capabilities""}",sale_sms,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Sale - SMS""}",4,"{""en_US"": ""Ease SMS integration with sales capabilities""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
475,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Mail Tests: performances and tests specific to mail""}",test_mail,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Mail Tests""}",4,"{""en_US"": ""This module contains tests related to mail. Those are\npresent in a separate module as it contains models used only to perform\ntests independently to functional aspects of other models. ""}",f,f,f,LGPL-3,9876,f,f,,,,,"","","",official,
180,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_gr,"P. Christeas, Odoo S.A.",/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Greece - Accounting""}",40,"{""en_US"": ""\nThis is the base module to manage the accounting chart for Greece.\n==================================================================\n\nGreek accounting chart and localization.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
225,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_nz,"Odoo S.A., Richard deMeester - Willow IT",/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""New Zealand - Accounting""}",40,"{""en_US"": ""\nNew Zealand Accounting Module\n=============================\n\nNew Zealand accounting basic charts and localizations.\n\nAlso:\n    - activates a number of regional currencies.\n    - sets up New Zealand taxes.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
226,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_pa,Cubic ERP,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Panama - Accounting""}",40,"{""en_US"": ""\nPanamenian accounting chart and tax localization.\n\nPlan contable panameño e impuestos de acuerdo a disposiciones vigentes\n\nCon la Colaboración de\n- AHMNET CORP http://www.ahmnet.com\n\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
244,,,2024-04-18 10:43:23.662334,2,http://biblio.ohada.org/pmb/opac_css/doc_num.php?explnum_id=2063,"{""en_US"": """"}",l10n_syscohada,Odoo S.A.,/l10n_syscohada/static/description/icon.jpeg,uninstalled,,"{""en_US"": ""OHADA - Accounting""}",40,"{""en_US"": ""\nThis module implements the accounting chart for OHADA area.\n===========================================================\n\nIt allows any company or association to manage its financial accounting.\n\nCountries that use OHADA are the following:\n-------------------------------------------\n    Benin, Burkina Faso, Cameroon, Central African Republic, Comoros, Congo,\n\n    Ivory Coast, Gabon, Guinea, Guinea Bissau, Equatorial Guinea, Mali, Niger,\n\n    Democratic Republic of the Congo, Senegal, Chad, Togo.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
492,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_uninstall,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-uninstall""}",38,"{""en_US"": ""A module to test the uninstall feature.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
404,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Quotation, Sales Orders, Delivery & Invoicing Control""}",sale_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sales and Warehouse Management""}",4,"{""en_US"": ""\nManage sales quotations and orders\n==================================\n\nThis module makes the link between the sales and warehouses management applications.\n\nPreferences\n-----------\n* Shipping: Choice of delivery at once or partial delivery\n* Invoicing: choose how invoices will be paid\n* Incoterms: International Commercial terms\n\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
485,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_resource,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Test - Resource""}",4,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
178,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com,"{""en_US"": """"}",l10n_gcc_invoice_stock_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Gulf Cooperation Council WMS Accounting""}",39,"{""en_US"": ""\nArabic/English for GCC + lot/SN numbers\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
221,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_my,Odoo PS,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Malaysia - Accounting""}",40,"{""en_US"": ""\nThis is the base module to manage the accounting chart for Malaysia in Odoo.\n==============================================================================\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
223,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations/netherlands.html,"{""en_US"": """"}",l10n_nl,Onestein (http://www.onestein.eu),/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Netherlands - Accounting""}",40,"{""en_US"": ""Accounting chart for Netherlands\n================================\n\nThis module is specially made to manage the accounting functionality\naccording to the Dutch best practice.\n\nThis module contains the Dutch Chart of Accounts and the VAT schema.\nThis schema is made for the most common Companies and therefore suitable\nto be used for almost every Company.\n\nThe VAT accounts are linked promptly to generate the required reports. Examples\nof this reports intercommunitaire transactions.\n\nAfter installation of this module the configuration will be activated.\nSelect the Chart of Accounts named \""Netherlands - Accounting\"".\n\nHereafter entering the name of the Company, total digits of Chart of Accounts,\nBank Account Number and the default Currency.\n\nNote: total digits configured by default are 6.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
2,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Account Audit Trail""}",account_audit_trail,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Account Audit Trail""}",2,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
490,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_testing_utilities,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Test testing utilities""}",38,"{""en_US"": ""Non-trivial testing utilities can require models & all\n\nThis here module is useful to validate that they're doing what they're \nsupposed to do\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
8,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Manage accounting with fleets""}",account_fleet,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Accounting/Fleet bridge""}",2,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
304,,,2024-04-18 07:38:51.528016,1,https://www.openhrms.com,"{""en_US"": ""Advance Salary In Open HRMS.""}",ohrms_salary_advance,Cybrosys Techno Solutions,/ohrms_salary_advance/static/description/icon.png,uninstalled,,"{""en_US"": ""Open HRMS Advance Salary""}",19,"{""en_US"": ""THis module is a component of Open HRMS suit. It module helps the user to manage salary advance requests from employees. You can configure advance salary rules, set advance salary limit, minimum number of days, and provide advance salary to employees.""}",f,f,f,LGPL-3,100,f,f,Cybrosys Techno Solutions,,https://youtu.be/5OfoXRZ3AAY,,"","","",official,
470,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_inherit_depends,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-inherit-depends""}",38,"{""en_US"": ""A module to verify the inheritance using _inherit across modules.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
529,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/app/events,"{""en_US"": ""Bridge module to support quiz features during \""live\"" tracks. ""}",website_event_track_live_quiz,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Quiz on Live Event Tracks""}",4,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
505,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",web_tour,Odoo S.A.,/base/static/description/icon.png,installed,17.0.0.1,"{""en_US"": ""Tours""}",4,"{""en_US"": ""\nOdoo Web tours.\n========================\n\n""}",f,f,f,LGPL-3,100,t,f,,,,,Settings/Technical/User Interface/Tours,"","tour.search (search)
web_tour.tour form (form)
web_tour.tour tree (tree)",official,
502,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",web_editor,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Web Editor""}",4,"{""en_US"": ""\nOdoo Web Editor widget.\n==========================\n\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","Color-Picker (qweb)
Separator (qweb)
snippet_options (qweb)
snippet_options_background_color_widget (qweb)
snippet_options_background_options (qweb)
snippet_options_image_optimization_widgets (qweb)
snippets (qweb)
web_editor.tests (qweb)",official,
506,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Find free high-resolution images from Unsplash""}",web_unsplash,Odoo S.A.,/web_unsplash/static/description/icon.png,installed,17.0.1.1,"{""en_US"": ""Unsplash Image Library""}",4,"{""en_US"": ""Explore the free high-resolution image library of Unsplash.com and find images to use in Odoo. An Unsplash search bar is added to the image library modal.""}",f,f,f,LGPL-3,100,t,f,,,,,"","",* INHERIT res.config.settings.view.form.inherit.web.unsplash (form),official,
383,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Repair damaged products""}",repair,Odoo S.A.,/repair/static/description/icon.png,uninstalled,,"{""en_US"": ""Repairs""}",55,"{""en_US"": ""\nThe aim is to have a complete module to manage all products repairs.\n====================================================================\n\nThe following topics are covered by this module:\n------------------------------------------------------\n    * Add/remove products in the reparation\n    * Impact for stocks\n    * Warranty concept\n    * Repair quotation report\n    * Notes for the technician and for the final customer\n""}",t,f,f,LGPL-3,230,f,f,,,,,"","","",official,
413,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Spreadsheet""}",spreadsheet,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Spreadsheet""}",4,"{""en_US"": ""Spreadsheet""}",f,f,f,LGPL-3,100,f,f,,,,,"","",Public spreadsheet layout (qweb),official,
65,,,2024-04-18 07:47:00.687459,1,"","{""en_US"": """"}",event_sms,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""SMS on Events""}",18,"{""en_US"": ""Schedule SMS in event management""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
66,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/fleet,"{""en_US"": ""Manage your fleet and track car costs""}",fleet,Odoo S.A.,/fleet/static/description/icon.png,uninstalled,,"{""en_US"": ""Fleet""}",20,"{""en_US"": ""\nVehicle, leasing, insurances, cost\n==================================\nWith this module, Odoo helps you managing all your vehicles, the\ncontracts associated to those vehicle as well as services, costs\nand many other features necessary to the management of your fleet\nof vehicle(s)\n\nMain Features\n-------------\n* Add vehicles to your fleet\n* Manage contracts for vehicles\n* Reminder when a contract reach its expiration date\n* Add services, odometer values for all vehicles\n* Show all costs associated to a vehicle or to a type of service\n* Analysis graph for costs\n""}",t,f,f,LGPL-3,185,f,f,,,,,"","","",official,
68,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",gamification_sale_crm,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""CRM Gamification""}",12,"{""en_US"": ""Example of goal definitions and challenges that can be used related to the usage of the CRM Sale module.""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
