id,create_uid,write_uid,model,order,state,name,info,transient,create_date,write_date,is_mail_thread,is_mail_activity,is_mail_blacklist,website_form_default_field_id,website_form_label,website_form_key,website_form_access
424,,,website.controller.page,website_id,base,"{""en_US"": ""Model Page""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
425,,,website.robots,id,base,"{""en_US"": ""Robots.txt Editor""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
426,,,board.board,id,base,"{""en_US"": ""Board""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
427,,,op.batch,id,base,"{""en_US"": ""OpenEduCat Batch""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
428,,,op.category,id,base,"{""en_US"": ""OpenEduCat Category""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
429,,,op.course,id,base,"{""en_US"": ""OpenEduCat Course""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
430,,,op.faculty,id,base,"{""en_US"": ""OpenEduCat Faculty""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
431,,,op.department,id,base,"{""en_US"": ""OpenEduCat Department""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
432,,,op.student.course,id,base,"{""en_US"": ""Student Course Details""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
433,,,op.student,id,base,"{""en_US"": ""Student""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
434,,,op.subject,id,base,"{""en_US"": ""Subject""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
435,,,op.subject.registration,id,base,"{""en_US"": ""Subject Registration Details""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
436,,,op.academic.term,id,base,"{""en_US"": ""Academic Term""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
437,,,op.academic.year,id,base,"{""en_US"": ""Academic Year""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
438,,,wizard.op.faculty.employee,id,base,"{""en_US"": ""Create Employee and User of Faculty""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
439,,,wizard.op.faculty,id,base,"{""en_US"": ""Create User for selected Faculty(s)""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
440,,,wizard.op.student,id,base,"{""en_US"": ""Create User for selected Student(s)""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
441,,,uom.category,id,base,"{""en_US"": ""Product UoM Categories""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
442,,,uom.uom,"factor DESC, id",base,"{""en_US"": ""Product Unit of Measure""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
443,,,account.analytic.plan,"sequence asc, id",base,"{""en_US"": ""Analytic Plans""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
444,,,account.analytic.applicability,id,base,"{""en_US"": ""Analytic Plan's Applicabilities""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
445,,,account.analytic.account,"plan_id, name asc",base,"{""en_US"": ""Analytic Account""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
446,,,account.analytic.line,"date desc, id desc",base,"{""en_US"": ""Analytic Line""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
447,,,analytic.mixin,id,base,"{""en_US"": ""Analytic Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
448,,,account.analytic.distribution.model,id desc,base,"{""en_US"": ""Analytic Distribution Model""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
449,,,gamification.badge,id,base,"{""en_US"": ""Gamification Badge""}",Badge object that users can send and receive,f,,,t,f,f,,,,
450,,,gamification.badge.user,create_date desc,base,"{""en_US"": ""Gamification User Badge""}",User having received a badge,f,,,f,f,f,,,,
451,,,gamification.challenge,"end_date, start_date, name, id",base,"{""en_US"": ""Gamification Challenge""}","Gamification challenge

    Set of predifined objectives assigned to people with rules for recurrence and
    rewards

    If 'user_ids' is defined and 'period' is different than 'one', the set will
    be assigned to the users for each period (eg: every 1st of each month if
    'monthly' is selected)
    ",f,,,t,f,f,,,,
452,,,gamification.challenge.line,"sequence, id",base,"{""en_US"": ""Gamification generic goal for challenge""}","Gamification challenge line

    Predefined goal for 'gamification_challenge'
    These are generic list of goals with only the target goal defined
    Should only be created for the gamification.challenge object
    ",f,,,f,f,f,,,,
453,,,gamification.goal,"start_date desc, end_date desc, definition_id, id",base,"{""en_US"": ""Gamification Goal""}","Goal instance for a user

    An individual goal for a user on a specified time period",f,,,f,f,f,,,,
638,,,sale.payment.provider.onboarding.wizard,id,base,"{""en_US"": ""Sale Payment provider onboarding wizard""}", Override for the sale quotation onboarding panel. ,t,,,f,f,f,,,,
454,,,gamification.goal.definition,id,base,"{""en_US"": ""Gamification Goal Definition""}","Goal definition

    A goal definition contains the way to evaluate an objective
    Each module wanting to be able to set goals to the users needs to create
    a new gamification_goal_definition
    ",f,,,f,f,f,,,,
455,,,gamification.karma.rank,karma_min,base,"{""en_US"": ""Rank based on karma""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
456,,,gamification.karma.tracking,"tracking_date desc, id desc",base,"{""en_US"": ""Track Karma Changes""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
457,,,gamification.goal.wizard,id,base,"{""en_US"": ""Gamification Goal Wizard""}",Wizard to update a manual goal,t,,,f,f,f,,,,
458,,,gamification.badge.user.wizard,id,base,"{""en_US"": ""Gamification User Badge Wizard""}", Wizard allowing to grant a badge to a user,t,,,f,f,f,,,,
459,,,link.tracker,count DESC,base,"{""en_US"": ""Link Tracker""}"," Link trackers allow users to wrap any URL into a short URL that can be
    tracked by Odoo. Clicks are counter on each link. A tracker is linked to
    UTMs allowing to analyze marketing actions.

    This model is also used in mass_mailing where each link in html body is
    automatically converted into a short link that is tracked and integrates
    UTMs. ",f,,,f,f,f,,,,
460,,,link.tracker.code,id,base,"{""en_US"": ""Link Tracker Code""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
461,,,link.tracker.click,id,base,"{""en_US"": ""Link Tracker Click""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
462,,,rating.rating,"write_date desc, id desc",base,"{""en_US"": ""Rating""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
463,,,rating.mixin,id,base,"{""en_US"": ""Rating Mixin""}",This mixin adds rating statistics to mail.thread that already support ratings.,f,,,t,f,f,,,,
464,,,rating.parent.mixin,id,base,"{""en_US"": ""Rating Parent Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
465,,,survey.survey,create_date DESC,base,"{""en_US"": ""Survey""}","This model defines additional actions on the 'survey.survey' model that
       can be used to load a survey sample. The model defines a sample for each
       survey type:
       (1) survey: A feedback form
       (2) assessment: A certification
       (3) live_session: A live presentation
       (4) custom: An empty survey
    ",f,,,t,t,f,,,,
466,,,survey.question,"sequence,id",base,"{""en_US"": ""Survey Question""}"," Questions that will be asked in a survey.

        Each question can have one of more suggested answers (eg. in case of
        multi-answer checkboxes, radio buttons...).

        Technical note:

        survey.question is also the model used for the survey's pages (with the ""is_page"" field set to True).

        A page corresponds to a ""section"" in the interface, and the fact that it separates the survey in
        actual pages in the interface depends on the ""questions_layout"" parameter on the survey.survey model.
        Pages are also used when randomizing questions. The randomization can happen within a ""page"".

        Using the same model for questions and pages allows to put all the pages and questions together in a o2m field
        (see survey.survey.question_and_page_ids) on the view side and easily reorganize your survey by dragging the
        items around.

        It also removes on level of encoding by directly having 'Add a page' and 'Add a question'
        links on the tree view of questions, enabling a faster encoding.

        However, this has the downside of making the code reading a little bit more complicated.
        Efforts were made at the model level to create computed fields so that the use of these models
        still seems somewhat logical. That means:
        - A survey still has ""page_ids"" (question_and_page_ids filtered on is_page = True)
        - These ""page_ids"" still have question_ids (questions located between this page and the next)
        - These ""question_ids"" still have a ""page_id""

        That makes the use and display of these information at view and controller levels easier to understand.
    ",f,,,f,f,f,,,,
467,,,survey.question.answer,"question_id, sequence, id",base,"{""en_US"": ""Survey Label""}"," A preconfigured answer for a question. This model stores values used
    for

      * simple choice, multiple choice: proposed values for the selection /
        radio;
      * matrix: row and column values;

    ",f,,,f,f,f,,,,
468,,,survey.user_input,create_date desc,base,"{""en_US"": ""Survey User Input""}", Metadata for a set of one user's answers to a particular survey ,f,,,t,t,f,,,,
469,,,survey.user_input.line,"question_sequence, id",base,"{""en_US"": ""Survey User Input Line""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
470,,,survey.invite,id,base,"{""en_US"": ""Survey Invitation Wizard""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
471,,,mailing.subscription,"list_id DESC, contact_id DESC",base,"{""en_US"": ""Mailing List Subscription""}"," Intermediate model between mass mailing list and mass mailing contact
        Indicates if a contact is opted out for a particular list
    ",f,,,f,f,f,,,,
639,,,sale.advance.payment.inv,id,base,"{""en_US"": ""Sales Advance Payment Invoice""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
473,,,mailing.list,create_date DESC,base,"{""en_US"": ""Mailing List""}",Model of a contact list. ,f,,,f,f,f,,,,
475,,,mailing.trace,create_date DESC,base,"{""en_US"": ""Mailing Statistics""}"," MailingTrace models the statistics collected about emails. Those statistics
    are stored in a separated model and table to avoid bloating the mail_mail table
    with statistics values. This also allows to delete emails send with mass mailing
    without loosing the statistics about them.

    Note:: State management / Error codes / Failure types summary

      * trace_status
        'outgoing', 'process', 'pending', 'sent', 'opened', 'replied',
        'error', 'bounce', 'cancel'
      * failure_type
        # generic
        'unknown',
        # mass_mailing
        ""mail_email_invalid"", ""mail_smtp"", ""mail_email_missing"",
        ""mail_from_invalid"", ""mail_from_missing"",
        # mass mailing mass mode specific codes
        ""mail_bl"", ""mail_optout"", ""mail_dup""
        # mass_mailing_sms
        'sms_number_missing', 'sms_number_format', 'sms_credit', 'sms_server',
        'sms_acc', 'sms_country_not_supported', 'sms_registration_needed',
        # mass_mailing_sms mass mode specific codes
        'sms_blacklist', 'sms_duplicate', 'sms_optout',
      * cancel:
        * mail: set in _prepare_mail_values in composer, if email is blacklisted
          (mail) or in opt_out / seen list (mass_mailing) or email_to is void
          or incorrectly formatted (mass_mailing) - based on mail cancel state
        * sms: set in _prepare_mass_sms_trace_values in composer if sms is
          in cancel state; either blacklisted (sms) or in opt_out / seen list
          (sms);
        * void mail / void sms number -> error (mail_missing, sms_number_missing)
        * invalid mail / invalid sms number -> error (RECIPIENT, sms_number_format)
      * exception: set in  _postprocess_sent_message (_postprocess_iap_sent_sms)
        if mail (sms) not sent with failure type, reset if sent;
      * process: (used in sms): set in SmsTracker._update_sms_traces when held back
        (at IAP) before actual sending to the sms_service.
      * pending: (used in sms): default value for sent sms.
      * sent: set in
        * _postprocess_sent_message if mail
        * SmsTracker._update_sms_traces if sms, when delivery report is received.
      * clicked: triggered by add_click
      * opened: triggered by add_click + blank gif (mail) + gateway reply (mail)
      * replied: triggered by gateway reply (mail)
      * bounced: triggered by gateway bounce (mail) or in _prepare_mass_sms_trace_values
        if sms_number_format error when sending sms (sms)
    ",f,,,f,f,f,,,,
476,,,mailing.mailing,calendar_date DESC,base,"{""en_US"": ""Mass Mailing""}", Mass Mailing models the sending of emails to a list of recipients for a mass mailing campaign.,f,,,t,t,f,,,,
477,,,mailing.filter,create_date DESC,base,"{""en_US"": ""Mailing Favorite Filters""}"," This model stores mass mailing or marketing campaign domain as filters
    (quite similar to 'ir.filters' but dedicated to mailing apps). Frequently
    used domains can be reused easily. ",f,,,f,f,f,,,,
480,,,mailing.trace.report,id,base,"{""en_US"": ""Mass Mailing Statistics""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
481,,,mailing.contact.import,id,base,"{""en_US"": ""Mailing Contact Import""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
482,,,mailing.contact.to.list,id,base,"{""en_US"": ""Add Contacts to Mailing List""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
483,,,mailing.list.merge,id,base,"{""en_US"": ""Merge Mass Mailing List""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
484,,,mailing.mailing.test,id,base,"{""en_US"": ""Sample Mail Wizard""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
485,,,mailing.mailing.schedule.date,id,base,"{""en_US"": ""schedule a mailing""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
158,,,mail.thread.cc,id,base,"{""en_US"": ""Email CC management""}", Update MailThread to add the support of bounce management in mass mailing traces. ,f,,,t,f,f,,,,
487,,,project.project.stage,"sequence, id",base,"{""en_US"": ""Project Stage""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
488,,,project.task.recurrence,id,base,"{""en_US"": ""Task Recurrence""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
489,,,project.task.stage.personal,id,base,"{""en_US"": ""Personal Task Stage""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
679,,,base.automation,id,base,"{""en_US"": ""Automation Rule""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
491,,,project.milestone,"deadline, is_reached desc, name",base,"{""en_US"": ""Project Milestone""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
492,,,project.update,id desc,base,"{""en_US"": ""Project Update""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
493,,,project.project,"sequence, name, id",base,"{""en_US"": ""Project""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
494,,,project.task.type,"sequence, id",base,"{""en_US"": ""Task Stage""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
496,,,project.collaborator,id,base,"{""en_US"": ""Collaborators in project shared""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
498,,,report.project.task.user,"name desc, project_id",base,"{""en_US"": ""Tasks Analysis""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
499,,,project.task.burndown.chart.report,date,base,"{""en_US"": ""Burndown Chart""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
500,,,project.project.stage.delete.wizard,id,base,"{""en_US"": ""Project Stage Delete Wizard""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
501,,,project.task.type.delete.wizard,id,base,"{""en_US"": ""Project Task Stage Delete Wizard""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
502,,,project.share.wizard,id,base,"{""en_US"": ""Project Sharing""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
503,,,mail.activity.todo.create,id,base,"{""en_US"": ""Create activity and todo at the same time""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
490,,1,project.task,"priority desc, sequence, date_deadline asc, id desc",base,"{""en_US"": ""Task""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,2024-04-18 07:41:28.586933,t,t,f,5718,Create a Task,create_task,t
472,,1,mailing.contact,"name ASC, id DESC",base,"{""en_US"": ""Mailing Contact""}","Model of a contact. This model is different from the partner model
    because it holds only some basic information: name, email. The purpose is to
    be able to deal with large contact list to email without bloating the partner
    base.",f,,2024-04-18 07:41:29.207285,t,f,t,,Subscribe to Newsletter,create_mailing_contact,t
504,,,op.activity,id,base,"{""en_US"": ""Student Activity""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
505,,,op.activity.type,id,base,"{""en_US"": ""Activity Type""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
506,,,student.migrate,id,base,"{""en_US"": ""Student Migrate""}", Student Migration Wizard ,t,,,f,f,f,,,,
85,,1,res.partner,"complete_name ASC, id DESC",base,"{""en_US"": ""Contact""}", Inherits partner and adds Tasks information in the partner form ,f,,2024-04-18 07:47:35.565337,t,t,t,,Create a Customer,create_customer,t
640,,,sale.order.cancel,id,base,"{""en_US"": ""Sales Order Cancel""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
641,,,sale.order.discount,id,base,"{""en_US"": ""Discount Wizard""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
642,,,event.question,"sequence,id",base,"{""en_US"": ""Event Question""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
643,,,event.question.answer,"sequence,id",base,"{""en_US"": ""Event Question Answer""}", Contains suggested answers to a 'simple_choice' event.question. ,f,,,f,f,f,,,,
644,,,event.registration.answer,id,base,"{""en_US"": ""Event Registration Answer""}", Represents the user input answer for a single event.question ,f,,,f,f,f,,,,
645,,,website.event.menu,id,base,"{""en_US"": ""Website Event Menu""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
646,,,delivery.carrier,"sequence, id",base,"{""en_US"": ""Shipping Methods""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
647,,,delivery.price.rule,"sequence, list_price, id",base,"{""en_US"": ""Delivery Price Rules""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
687,,,op.student.fees.details,id,base,"{""en_US"": ""Student Fees Details""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
688,,,report.openeducat_fees.report_fees_analysis,id,base,"{""en_US"": ""Fees Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
689,,,fees.detail.report.wizard,id,base,"{""en_US"": ""Wizard For Fees Details Report""}", Admission Analysis Wizard ,t,,,f,f,f,,,,
690,,,op.admission,id DESC,base,"{""en_US"": ""Admission""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,t,f,,,,
691,,,op.admission.register,id DESC,base,"{""en_US"": ""Admission Register""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
692,,,report.openeducat_admission.report_admission_analysis,id,base,"{""en_US"": ""Admission Analysis Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
693,,,admission.analysis,id,base,"{""en_US"": ""Admission Analysis Wizard""}", Admission Analysis Wizard ,t,,,f,f,f,,,,
694,,,op.facility,id,base,"{""en_US"": ""Manage Facility""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
695,,,op.facility.line,id,base,"{""en_US"": ""Manage Facility Line""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
696,,,op.asset,id,base,"{""en_US"": ""Classroom Assets""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
697,,,op.classroom,id,base,"{""en_US"": ""Classroom""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
